;addr_build;addr_lat;addr_lng;addr_metro;addr_street;city;employer_name;employer_url;employer_url_vacancy;vac_money_cur;vac_money_from;vac_money_to;vac_name
0;;;;;;Санкт-Петербург;АКМЭ сервис;https://api.hh.ru/employers/157761;https://hh.ru/vacancy/36305702;RUR;170000.0;230000.0;Android-разработчик
1;;;;;;Санкт-Петербург;FBS Inc.;https://api.hh.ru/employers/681575;https://hh.ru/vacancy/36711102;RUR;230000.0;290000.0;Senior Android - разработчик
2;;59.971154;30.308196;;улица Профессора Попова;Санкт-Петербург;ЭлектроФлот;https://api.hh.ru/employers/4967898;https://hh.ru/vacancy/39806518;RUR;130000.0;150000.0;Android/iOS Developer (React native)
3;12к7;59.981069;30.378813;;проспект Маршала Блюхера;Санкт-Петербург;Крит;https://api.hh.ru/employers/1115346;https://hh.ru/vacancy/39751135;RUR;160000.0;;Старший android-разработчик
4;64к1А;59.987033;30.314458;;Сердобольская улица;Санкт-Петербург;Рокси Мобайл;https://api.hh.ru/employers/3974461;https://hh.ru/vacancy/39495647;RUR;90000.0;150000.0;Разработчик под Android (Java/Kotlin)
5;;;;;;Санкт-Петербург;КардПэй;https://api.hh.ru/employers/2293860;https://hh.ru/vacancy/39429522;RUR;;180000.0;Android Developer
6;;;;;;Санкт-Петербург;АРЕС;https://api.hh.ru/employers/232489;https://hh.ru/vacancy/39514568;RUR;;280000.0;Senior Android developer (удаленная работа)
7;21;60.00002;30.256301;;Гаккелевская улица;Санкт-Петербург;СТАВКА TV;https://api.hh.ru/employers/4379115;https://hh.ru/vacancy/39626038;RUR;;150000.0;Senior/Middle android-разработчик
8;;;;;;Санкт-Петербург;AdCombo.com;https://api.hh.ru/employers/1321508;https://hh.ru/vacancy/39707714;RUR;120000.0;;Android developer
9;12;60.075923;30.354262;;6-й Верхний переулок;Санкт-Петербург;Возовоз;https://api.hh.ru/employers/1536522;https://hh.ru/vacancy/39432664;RUR;150000.0;;Mobile Flutter (iOS, Android) разработчик
10;;;;;;Санкт-Петербург;ПКБ;https://api.hh.ru/employers/125462;https://hh.ru/vacancy/39708593;RUR;140000.0;140000.0;Android разработчик
11;;;;;;Санкт-Петербург;Bladestorm;https://api.hh.ru/employers/4818399;https://hh.ru/vacancy/39740693;RUR;100000.0;;Android разработчик
