;vac_name;vac_money_from;vac_money_to;vac_money_cur;city;employer_name;employer_url;employer_url_vacancy;addr_metro;addr_street;addr_build;addr_lng;addr_lat
0;Java Developer (JavaFX);120000.0;280000.0;RUR;Санкт-Петербург;ТТ ДЕВЕЛОПМЕНТ;https://api.hh.ru/employers/1309504;https://hh.ru/vacancy/39799286;Бухарестская;улица Фучика;4К;30.36258;59.877439
1;Java Developer;120000.0;180000.0;RUR;Санкт-Петербург;Прогресс-Софт;https://api.hh.ru/employers/1575916;https://hh.ru/vacancy/40705678;Чёрная речка;набережная Черной Речки;41;30.308628;59.984917
2;Java / Kotlin Developer;150000.0;;RUR;Санкт-Петербург;Солантек;https://api.hh.ru/employers/1539356;https://hh.ru/vacancy/23473091;Чкаловская;;;;
3;Java Developer;150000.0;280000.0;RUR;Санкт-Петербург;ТТ ДЕВЕЛОПМЕНТ;https://api.hh.ru/employers/1309504;https://hh.ru/vacancy/40395827;Бухарестская;улица Фучика;4К;30.36258;59.877439
4;Java-разработчик (Java developer);120000.0;200000.0;RUR;Санкт-Петербург;МайВед;https://api.hh.ru/employers/1531400;https://hh.ru/vacancy/40765149;;;;;
5;Разработчик Java (Spring Framework);150000.0;;RUR;Санкт-Петербург;Астор;https://api.hh.ru/employers/606;https://hh.ru/vacancy/40626835;;;;;
6;Java Developer;140000.0;280000.0;RUR;Санкт-Петербург;Цифровые привычки;https://api.hh.ru/employers/3280416;https://hh.ru/vacancy/40275261;;Аптекарская набережная;18;30.316425;59.978223
7;Java developer ( Sr/Md );150000.0;200000.0;RUR;Санкт-Петербург;АРТ-БАНК;https://api.hh.ru/employers/714142;https://hh.ru/vacancy/40165544;;;;;
8;Java-разработчик middle;150000.0;;RUR;Санкт-Петербург;ТРИНИТИ;https://api.hh.ru/employers/166611;https://hh.ru/vacancy/40465517;;Ждановская улица;45;30.267485;59.962719
9;Back-End разработчик (Java - разработчик);150000.0;200000.0;RUR;Санкт-Петербург;BIV;https://api.hh.ru/employers/1452716;https://hh.ru/vacancy/40356663;Лиговский проспект;улица Марата;51;30.350202;59.923396
10;Middle Java Developer;150000.0;;RUR;Санкт-Петербург;Корона Авто;https://api.hh.ru/employers/536301;https://hh.ru/vacancy/37049079;;улица Маршала Говорова;49;30.290185;59.900917
11;Kotlin or Java Developer (мидл/middle) ‍;130000.0;150000.0;RUR;Санкт-Петербург;TabTrader BV;https://api.hh.ru/employers/2074531;https://hh.ru/vacancy/40764248;Приморская;улица Нахимова;20;30.22353;59.940438
12;Java разработчик;120000.0;;RUR;Санкт-Петербург;Cardsmobile (Приложение «Кошелёк»);https://api.hh.ru/employers/2032205;https://hh.ru/vacancy/37983377;Чкаловская;Лодейнопольская улица;;30.2896343042;59.9639582449
13;Java-разработчик;;250000.0;RUR;Санкт-Петербург;RealTrac Technologies;https://api.hh.ru/employers/1269738;https://hh.ru/vacancy/39827445;Нарвская;набережная Обводного канала;223-225Н;30.270737;59.909779
14;Middle Java Engineer;120000.0;160000.0;RUR;Санкт-Петербург;Spark Equation;https://api.hh.ru/employers/1787419;https://hh.ru/vacancy/40238528;;;;;
15;Java/Kotlin Разработчик;150000.0;245000.0;RUR;Санкт-Петербург;Russ Outdoor;https://api.hh.ru/employers/2476;https://hh.ru/vacancy/40711336;Чкаловская;улица Красного Курсанта;25Ж;30.279783;59.960269
16;Middle Java-разработчик (Spring Boot) remote;;200000.0;RUR;Санкт-Петербург;АРЕС;https://api.hh.ru/employers/232489;https://hh.ru/vacancy/37524291;;;;;
17;Разработчик Java (fullstack);80000.0;150000.0;RUR;Санкт-Петербург;СПЕКТР;https://api.hh.ru/employers/433665;https://hh.ru/vacancy/40354547;Ленинский проспект;Ленинский проспект;160;30.301055;59.852384
18;Senior Java/Kotlin developer;;300000.0;RUR;Санкт-Петербург;ЛИПТ Софт;https://api.hh.ru/employers/1741760;https://hh.ru/vacancy/39090296;Новочеркасская;Малоохтинский проспект;64Б;30.402825;59.931238
19;Middle Java Developer;;160000.0;RUR;Санкт-Петербург;LoyaltyPlant;https://api.hh.ru/employers/660353;https://hh.ru/vacancy/40243322;;Большая Монетная улица;16;30.319758;59.962242
20;Java Developer (GoLand);200000.0;;RUR;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://hh.ru/vacancy/36863880;;;;;
21;QA Automation Engineer;100000.0;;RUR;Санкт-Петербург;Расчетные системы;https://api.hh.ru/employers/49569;https://hh.ru/vacancy/40735195;Чернышевская;улица Радищева;39Д;30.364153;59.94262
22;Android-разработчик (Kotlin);;140000.0;RUR;Санкт-Петербург;Ай Ти Сервис;https://api.hh.ru/employers/3539265;https://hh.ru/vacancy/40687565;Чёрная речка;Торжковская улица;1к2;30.305762;59.986808
23;Senior QA Automation (Java);150000.0;230000.0;RUR;Санкт-Петербург;КардПэй;https://api.hh.ru/employers/2293860;https://hh.ru/vacancy/38892074;;;;;
24;Android разработчик;100000.0;;RUR;Санкт-Петербург;Advertex;https://api.hh.ru/employers/4844395;https://hh.ru/vacancy/40772872;;;;;
25;Android - разработчик;90000.0;160000.0;RUR;Санкт-Петербург;Куберто, OOO;https://api.hh.ru/employers/837826;https://hh.ru/vacancy/39958185;;Троицкий проспект;4В;30.304576;59.91567
26;Java-разработчик;140000.0;180000.0;RUR;Санкт-Петербург;ProfiStaff;https://api.hh.ru/employers/25022;https://hh.ru/vacancy/40583623;;;;;
27;Java Developer (Middle/Senior);150000.0;200000.0;RUR;Санкт-Петербург;GOOD CALL DEVELOPMENT;https://api.hh.ru/employers/5005333;https://hh.ru/vacancy/40211259;;;;;
28;Android разработчик (Android Developer, Java);150000.0;150000.0;RUR;Санкт-Петербург;SH MARKETING;https://api.hh.ru/employers/4347875;https://hh.ru/vacancy/40642799;;;;;
29;Android разработчик;120000.0;180000.0;RUR;Санкт-Петербург;АВАНГАРД;https://api.hh.ru/employers/557534;https://hh.ru/vacancy/40528648;Беговая;Приморский проспект;54к3;30.233061;59.983756
30;QA Automation Engineer (Java);60000.0;190000.0;RUR;Санкт-Петербург;ТТ ДЕВЕЛОПМЕНТ;https://api.hh.ru/employers/1309504;https://hh.ru/vacancy/39093840;Бухарестская;улица Фучика;4К;30.36258;59.877439
31;Unity разработчик iOS / Android;;150000.0;RUR;Санкт-Петербург;BetaStudio;https://api.hh.ru/employers/2416234;https://hh.ru/vacancy/40602941;Маяковская;;;;
32;Java Developer (Middle);80000.0;110000.0;RUR;Санкт-Петербург;Геоскан;https://api.hh.ru/employers/2457614;https://hh.ru/vacancy/40300568;Площадь Мужества;улица Шателена;3;30.362563;60.0041
33;Android разработчик;;150000.0;RUR;Санкт-Петербург;BetaStudio;https://api.hh.ru/employers/2416234;https://hh.ru/vacancy/40604297;Маяковская;;;;
34;Java developer;140000.0;;RUR;Санкт-Петербург;Loyalty Labs;https://api.hh.ru/employers/3733050;https://hh.ru/vacancy/36014447;;Виленский переулок;14;30.369605;59.940258
35;Java Developer;80000.0;120000.0;RUR;Санкт-Петербург;Омега;https://api.hh.ru/employers/602711;https://hh.ru/vacancy/39234450;Площадь Александра Невского 1;Синопская набережная;52;30.390904;59.934407
36;Android-разработчик в WorkinGeeks;100000.0;150000.0;RUR;Санкт-Петербург;WorkinGeeks;https://api.hh.ru/employers/4719197;https://hh.ru/vacancy/40323478;;;;;
37;Тестировщик;90000.0;;RUR;Санкт-Петербург;Метр Квадратный;https://api.hh.ru/employers/4151200;https://hh.ru/vacancy/39257720;Петроградская;набережная реки Карповки;5к16;30.31603;59.968457
38;Java программист;80000.0;120000.0;RUR;Санкт-Петербург;Решение;https://api.hh.ru/employers/214731;https://hh.ru/vacancy/40397633;;Измайловский проспект;29;30.306948;59.910379
39;Senior Java Developer на проекте HONEYWELL;250000.0;250000.0;RUR;Санкт-Петербург;Айкона Консалтинг;https://api.hh.ru/employers/3798745;https://hh.ru/vacancy/40330806;Беговая;Приморский проспект;78к2;30.187643;59.988001
40;Senior Android Developer;150000.0;200000.0;RUR;Санкт-Петербург;difway.studio;https://api.hh.ru/employers/5016626;https://hh.ru/vacancy/40233952;;;;;
41;Kotlin or Java Developer (сеньор/senior) ‍;210000.0;260000.0;RUR;Санкт-Петербург;TabTrader BV;https://api.hh.ru/employers/2074531;https://hh.ru/vacancy/40764309;Приморская;улица Нахимова;20;30.22353;59.940438
42;Frontend разработчик (React.js);;4500.0;USD;Санкт-Петербург;Tango Me;https://api.hh.ru/employers/3266823;https://hh.ru/vacancy/40654605;Горьковская;улица Кропоткина;1;30.311583;59.959251
43;Senior Java developer;;280000.0;RUR;Санкт-Петербург;Star-staff;https://api.hh.ru/employers/1111058;https://hh.ru/vacancy/40196445;;;;;
44;Senior Java Engineer;;5500.0;USD;Санкт-Петербург;Tango Me;https://api.hh.ru/employers/3266823;https://hh.ru/vacancy/40654673;Горьковская;улица Кропоткина;1;30.311583;59.959251
45;Бэкенд-разработчик (Ruby on Rails);120000.0;;RUR;Санкт-Петербург;FunBox;https://api.hh.ru/employers/89953;https://hh.ru/vacancy/39837010;;;;;
46;Разработчик мобильных приложений Android/iOS;80000.0;120000.0;RUR;Санкт-Петербург;ВЕБИМ.РУ;https://api.hh.ru/employers/1149418;https://hh.ru/vacancy/40766207;Спортивная;Большой проспект Петроградской стороны;18;30.294946;59.955516
47;Senior Java-разработчик (Spring Boot) remote;;250000.0;RUR;Санкт-Петербург;АРЕС;https://api.hh.ru/employers/232489;https://hh.ru/vacancy/39644965;;;;;
48;QA Automation Engineer / Тестировщик;120000.0;190000.0;RUR;Санкт-Петербург;Софтвайс;https://api.hh.ru/employers/4295296;https://hh.ru/vacancy/40070564;;Чкаловский проспект;50;30.299339;59.967358
49;Scala-разработчик (удаленно);;200000.0;RUR;Санкт-Петербург;Metacommerce;https://api.hh.ru/employers/1842732;https://hh.ru/vacancy/40740840;;;;;
50;Android-разработчик;180000.0;250000.0;RUR;Санкт-Петербург;АКМЭ сервис;https://api.hh.ru/employers/157761;https://hh.ru/vacancy/36305702;;;;;
51;Java Middle Developer;120000.0;180000.0;RUR;Санкт-Петербург;Доксинбокс;https://api.hh.ru/employers/2769379;https://hh.ru/vacancy/40233276;;;;;
52;Разработчик мобильных игр/приложений Android и iOS;100000.0;1000000.0;RUR;Санкт-Петербург;Lafa games;https://api.hh.ru/employers/5075578;https://hh.ru/vacancy/40760468;Крымская;Духовской переулок;17с11;37.615371;55.704524
53;Android Developer;120000.0;270000.0;RUR;Санкт-Петербург;Цифровые привычки;https://api.hh.ru/employers/3280416;https://hh.ru/vacancy/40733062;;Аптекарская набережная;18;30.316425;59.978223
54;Automation QA Engineer / Инженер по автоматизации тестирования;50000.0;120000.0;RUR;Санкт-Петербург;TravelLine;https://api.hh.ru/employers/1136961;https://hh.ru/vacancy/40389363;;;;;
55;Android developer (Kotlin/Java);200000.0;;RUR;Санкт-Петербург;Fortis;https://api.hh.ru/employers/2496609;https://hh.ru/vacancy/40705190;Звёздная;Звёздная улица;1;30.344866;59.831245
56;Senior Java Engineer (Remote);200000.0;280000.0;RUR;Санкт-Петербург;Spark Equation;https://api.hh.ru/employers/1787419;https://hh.ru/vacancy/39768897;;;;;
57;Senior Java / Kotlin Developer;200000.0;;RUR;Санкт-Петербург;Солантек;https://api.hh.ru/employers/1539356;https://hh.ru/vacancy/37524877;Чкаловская;улица Красного Курсанта;25В;30.280906;59.959935
58;Java Developer (Cloud);200000.0;;RUR;Санкт-Петербург;ALM Works;https://api.hh.ru/employers/542183;https://hh.ru/vacancy/37250356;;;;;
59;Разработчик Python, Java Script;80000.0;120000.0;RUR;Санкт-Петербург;НИИ МАСШТАБ;https://api.hh.ru/employers/841097;https://hh.ru/vacancy/39796769;;Кантемировская улица;5;30.33052;59.981924
60;Ведущий Java-разработчик;120000.0;;RUR;Санкт-Петербург;Омега;https://api.hh.ru/employers/602711;https://hh.ru/vacancy/40728751;Площадь Александра Невского 1;Синопская набережная;52;30.390904;59.934407
61;QA Automation Engineer;140000.0;;RUR;Санкт-Петербург;Дримкас;https://api.hh.ru/employers/2583799;https://hh.ru/vacancy/39938791;Петроградская;Чкаловский проспект;50;30.299339;59.967358
62;Удаленный Junior Scala-разработчик;;100000.0;RUR;Санкт-Петербург;Metacommerce;https://api.hh.ru/employers/1842732;https://hh.ru/vacancy/40740844;;;;;
63;Tech Lead / Senior Java Developer;;250000.0;RUR;Санкт-Петербург;LoyaltyPlant;https://api.hh.ru/employers/660353;https://hh.ru/vacancy/40243309;;Большая Монетная улица;16;30.319758;59.962242
64;Front-end разработчик React Native​​​​​​​;200000.0;;RUR;Санкт-Петербург;TON Labs;https://api.hh.ru/employers/1641438;https://hh.ru/vacancy/40381072;;;;;
65;Middle С#/Unity Developer;60000.0;100000.0;RUR;Санкт-Петербург;Playvision;https://api.hh.ru/employers/1244353;https://hh.ru/vacancy/39696728;Выборгская;Беловодский переулок;6;30.338128;59.972658
66;QA Engineer;70000.0;110000.0;RUR;Санкт-Петербург;B2Broker;https://api.hh.ru/employers/2234168;https://hh.ru/vacancy/39938053;Горьковская;;;;
67;Senior Android Developer (Remote);160000.0;220000.0;RUR;Санкт-Петербург;Чиббис;https://api.hh.ru/employers/2695590;https://hh.ru/vacancy/40590894;;;;;
68;QA Automation Engineer (middle);90000.0;;RUR;Санкт-Петербург;Дримкас;https://api.hh.ru/employers/2583799;https://hh.ru/vacancy/40480588;Петроградская;Чкаловский проспект;50;30.299339;59.967358
69;Rust Developer;2000.0;;EUR;Санкт-Петербург;TR Logic LLC;https://api.hh.ru/employers/2898081;https://hh.ru/vacancy/40287854;;;;;
70;QA Automation Engineer (Web Team);140000.0;;RUR;Санкт-Петербург;Дримкас;https://api.hh.ru/employers/2583799;https://hh.ru/vacancy/39114265;Петроградская;Чкаловский проспект;50;30.299339;59.967358
71;Разработчик Oracle PL/SQL;100000.0;;RUR;Санкт-Петербург;Hyundai GLOVIS;https://api.hh.ru/employers/656801;https://hh.ru/vacancy/39956055;;;;;
72;Software Developer (AppCode);180000.0;;RUR;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://hh.ru/vacancy/36864171;Беговая;Приморский проспект;70;30.2147;59.981663
73;Android developer;120000.0;;RUR;Санкт-Петербург;AdCombo.com;https://api.hh.ru/employers/1321508;https://hh.ru/vacancy/39707714;;;;;
74;Senior Java Developer;250000.0;;RUR;Санкт-Петербург;Ammer Capital;https://api.hh.ru/employers/4514988;https://hh.ru/vacancy/39297442;Лесная;Аптекарская набережная;18;30.316425;59.978223
75;IOS Developer;180000.0;350000.0;RUR;Санкт-Петербург;ТТ ДЕВЕЛОПМЕНТ;https://api.hh.ru/employers/1309504;https://hh.ru/vacancy/36946036;Бухарестская;улица Фучика;4К;30.36258;59.877439
76;Software Engineer (IntelliJ IDEA: Profilers);200000.0;;RUR;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://hh.ru/vacancy/26949603;Беговая;Приморский проспект;70;30.2147;59.981663
77;Middle Unity/C# Developer (in Latvia);3000.0;4000.0;USD;Санкт-Петербург;DP SPACE;https://api.hh.ru/employers/4381409;https://hh.ru/vacancy/40662650;;;;;
78;Senior Java Developer (Cloud);239000.0;;RUR;Санкт-Петербург;ALM Works;https://api.hh.ru/employers/542183;https://hh.ru/vacancy/37250355;;;;;
79;Frontend разработчик (middle / senior);140000.0;180000.0;RUR;Санкт-Петербург;ИТРИУМ;https://api.hh.ru/employers/47809;https://hh.ru/vacancy/40727527;Лесная;улица Харченко;5;30.352573;59.981397
80;Java Swing Developer (IntelliJ Platform UI Team);200000.0;;RUR;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://hh.ru/vacancy/26133511;Беговая;Приморский проспект;70;30.2147;59.981663
81;QA Engineer (Manual to Automation);60000.0;110000.0;RUR;Санкт-Петербург;КардПэй;https://api.hh.ru/employers/2293860;https://hh.ru/vacancy/40722000;Московская;площадь Конституции;7;30.308259;59.850988
82;Senior backend Node.js developer;170000.0;230000.0;RUR;Санкт-Петербург;8base;https://api.hh.ru/employers/2967332;https://hh.ru/vacancy/40202033;Площадь Мужества;;;;
83;Java Developer (senior);;220000.0;RUR;Санкт-Петербург;Vallexsoftware;https://api.hh.ru/employers/2291011;https://hh.ru/vacancy/40340888;Парнас;улица Фёдора Абрамова;4;30.334948;60.07028
84;Java Backend Developer (fintech, blockchain);;3500.0;USD;Санкт-Петербург;Nitka Technologies;https://api.hh.ru/employers/939874;https://hh.ru/vacancy/40552020;;;;;
85;Php-программист (web-developer, веб-программист, MODX-разработчик);;100000.0;RUR;Санкт-Петербург;Стройметиз;https://api.hh.ru/employers/92525;https://hh.ru/vacancy/40161587;;;;30.3939091042;59.8811306708
86;GoLang Senior разработчик;180000.0;220000.0;RUR;Санкт-Петербург;B2Broker;https://api.hh.ru/employers/2234168;https://hh.ru/vacancy/40329296;Горьковская;;;;
87;IOS разработчик;110000.0;;RUR;Санкт-Петербург;Мой Дом;https://api.hh.ru/employers/2863992;https://hh.ru/vacancy/40719819;;;;;
88;Infrastructure/DevOps engineer (Kotlin);200000.0;;RUR;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://hh.ru/vacancy/38241006;Беговая;Приморский проспект;70;30.2147;59.981663
89;Automation QA Engineer;;4000.0;USD;Санкт-Петербург;Tango Me;https://api.hh.ru/employers/3266823;https://hh.ru/vacancy/40654650;Горьковская;улица Кропоткина;1;30.311583;59.959251
90;Automation QA Engineer;;4000.0;USD;Санкт-Петербург;Tango Me;https://api.hh.ru/employers/3266823;https://hh.ru/vacancy/40654650;Горьковская;улица Кропоткина;1;30.311583;59.959251
91;Ведущий программист;100000.0;120000.0;RUR;Санкт-Петербург;Морские Навигационные Системы;https://api.hh.ru/employers/103097;https://hh.ru/vacancy/40513444;Василеостровская;;;;
92;GO developer (Sky Team);180000.0;;RUR;Санкт-Петербург;SEMrush;https://api.hh.ru/employers/789662;https://hh.ru/vacancy/40041421;Московские ворота;Заставская улица;22к2;30.327672;59.888591
93;Senior Software Developer (AppCode);200000.0;;RUR;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://hh.ru/vacancy/36864267;Беговая;Приморский проспект;70;30.2147;59.981663
94;Software Developer (PhpStorm);220000.0;;RUR;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://hh.ru/vacancy/27193466;Беговая;Приморский проспект;70;30.2147;59.981663
95;Senior Software Developer (IntelliJ IDEA);200000.0;;RUR;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://hh.ru/vacancy/18562648;Беговая;Приморский проспект;70;30.2147;59.981663
96;Lead QA Automation Engineer;180000.0;;RUR;Санкт-Петербург;Иванова Майя Федоровна;https://api.hh.ru/employers/5008581;https://hh.ru/vacancy/40395355;;;;;
97;Fullstack Developer;170000.0;;RUR;Санкт-Петербург;Корона Авто;https://api.hh.ru/employers/536301;https://hh.ru/vacancy/40196253;;;;;
98;Android developer (remote);;280000.0;RUR;Санкт-Петербург;АРЕС;https://api.hh.ru/employers/232489;https://hh.ru/vacancy/39514568;;;;;
99;Senior Frontend-разработчик;175000.0;;RUR;Санкт-Петербург;Метр Квадратный;https://api.hh.ru/employers/4151200;https://hh.ru/vacancy/40082350;;;;;
100;Software Developer for Remote Collaborative Tool (‘Code With Me’);200000.0;;RUR;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://hh.ru/vacancy/38322202;Беговая;Приморский проспект;70;30.2147;59.981663
101;Java developer (remote);200000.0;280000.0;RUR;Санкт-Петербург;Agiloft;https://api.hh.ru/employers/1871949;https://hh.ru/vacancy/39570016;;;;;
102;QA Engineer ( Load testing, Junior);;115000.0;RUR;Санкт-Петербург;Outlines Technologies;https://api.hh.ru/employers/4305039;https://hh.ru/vacancy/40165213;;;;;
103;QA Engineer (Ktor);150000.0;;RUR;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://hh.ru/vacancy/40717766;;;;;
